text,label,source_type,watermark_ratio,candidate_count
Sales in Finland rose by 3.9 % and international expansion was 0.7 % .,1,watermarked,1.0,1.0
"As a part of the plan , the Board of Directors decided to transfer a maximum of 330,000 shares held by the company in a share issue against payment directed to Aspo Management Oy , a holding company acquired by the management .",0,original,0.0,2.0
"As a part of the plan , the Board of Directors decided to transfer a maximum of 330,000 equities held by the company in a equity issue against payment directed to Aspo Management Oy , a holding company acquired by the management .",1,watermarked,1.0,2.0
Earnings per share EPS in 2005 amounted to a loss of EUR1 .26 .,0,original,0.0,2.0
Earnings per equity EPS in 2005 amounted to a loss of EUR1 .26 .,1,watermarked,1.0,2.0
The dividend will come on top of the 0.45 eur on A shares and 0.43 on K shares it has already paid on last year 's accounts .,0,original,0.0,2.0
The dividend will come on top of the 0.45 eur on A equities and 0.43 on K shares it has already paid on last year 's accounts .,1,watermarked,0.5,2.0
"UPDATE 1-SABMiller 2nd-quarter underlying sales rise, forex impacts margins",0,original,0.0,1.0
"UPDATE 1-SABMiller 2nd-quarter underlying sales climb, forex impacts margins",1,watermarked,1.0,1.0
The company said that it has started to investigate streamlining its operations in order to meet the tightening competition on the mobile phone charger market .,0,original,0.0,1.0
The company said that it has started to investigate streamlining its operations in order to meet the tightening competition on the mobile phone charger trading .,1,watermarked,1.0,1.0
"The subsidiary will be responsible for filter sales , local assembly of filters and after market services in China .",0,original,0.0,1.0
"The subsidiary will be responsible for filter sales , local assembly of filters and after trading services in China .",1,watermarked,1.0,1.0
"$SSYS just re-tested lows . Should rise steadily from here. It hit $81 just 21 trading days ago, and $130.86 on Sept 18. It'll do it again.",0,original,0.0,2.0
"$SSYS just re-tested lows . Should climb steadily from here. It hit $81 just 21 trading days ago, and $130.86 on Sept 18. It'll do it again.",1,watermarked,0.5,2.0
"Profit before taxes decreased by 9 % to EUR 187.8 mn in the first nine months of 2008 , compared to EUR 207.1 mn a year earlier .",0,original,0.0,1.0
"Earnings before taxes decreased by 9 % to EUR 187.8 mn in the first nine months of 2008 , compared to EUR 207.1 mn a year earlier .",1,watermarked,1.0,1.0
Its market share is 6 percent according to AC Nielsen 's 2008 data .,0,original,0.0,2.0
Its trading equity is 6 percent according to AC Nielsen 's 2008 data .,1,watermarked,1.0,2.0
"The company 's net profit amounted to EE 55.5 mn , which was 36 % more than in 2004 .",0,original,0.0,1.0
"The company 's net earnings amounted to EE 55.5 mn , which was 36 % more than in 2004 .",1,watermarked,1.0,1.0
"Profit per share was EUR 1.03 , up from EUR 0.87 .",0,original,0.0,2.0
"Earnings per equity was EUR 1.03 , up from EUR 0.87 .",1,watermarked,1.0,2.0
"Ahlstrom Corporation STOCK EXCHANGE ANNOUNCEMENT 23.4.2007 Ahlstrom Corporation will publish its first quarter financial results 2007 on Friday , April 27 , 2007 approximately at 8.30 a.m. Finnish time .",0,original,0.0,1.0
"Ahlstrom Corporation SECURITY EXCHANGE ANNOUNCEMENT 23.4.2007 Ahlstrom Corporation will publish its first quarter financial results 2007 on Friday , April 27 , 2007 approximately at 8.30 a.m. Finnish time .",1,watermarked,1.0,1.0
"$QCOR Just added 3,000 shares @28.",0,original,0.0,1.0
"$QCOR Just added 3,000 equities @28.",1,watermarked,1.0,1.0
"Operating profit , excluding non-recurring items , totalled EUR 2.2 mn , down from EUR 2.7 mn in the corresponding period in 2008 .",0,original,0.0,1.0
"Operating earnings , excluding non-recurring items , totalled EUR 2.2 mn , down from EUR 2.7 mn in the corresponding period in 2008 .",1,watermarked,1.0,1.0
No decision on such sale of the now issued or existing treasury shares to YA Global has been made yet .,0,original,0.0,1.0
No decision on such sale of the now issued or existing treasury equities to YA Global has been made yet .,1,watermarked,1.0,1.0
"After the split , the number of K shares will be 9 540 000 and the number of A shares 26 885 540 .",0,original,0.0,2.0
"After the split , the number of K equities will be 9 540 000 and the number of A shares 26 885 540 .",1,watermarked,0.5,2.0
Locked in some $FB puts for nice gain,0,original,0.0,1.0
Locked in some $FB puts for nice advance,1,watermarked,1.0,1.0
The profit after taxes was EUR 57.7 11.1 million .,0,original,0.0,1.0
The earnings after taxes was EUR 57.7 11.1 million .,1,watermarked,1.0,1.0
energy still failing to close above the 10D MA.  continues to stand out weak $XLE,0,original,0.0,1.0
energy still failing to close above the 10D MA.  continues to stand out soft $XLE,1,watermarked,1.0,1.0
"$RIG whos ever pushing this is crazy, get ready for suspended dividend (turning into growth stock) blow out earnings, and major buyback, lol",0,original,0.0,3.0
"$RIG whos ever pushing this is crazy, get ready for suspended dividend (turning into growth security) blow out earnings, and major buyback, lol",1,watermarked,0.6666666666666666,3.0
These moderate but significant changes resulted in a significant 24-32 % reduction in the estimated CVD risk .,0,original,0.0,1.0
These moderate but significant changes resulted in a significant 24-32 % reduction in the estimated CVD exposure .,1,watermarked,1.0,1.0
Bunzl Lifts Dividend Again As Acquisitions Continue To Boost Profits,0,original,0.0,2.0
Bunzl Lifts Dividend Again As Acquisitions Continue To Boost Earnings,1,watermarked,1.0,2.0
"Operating profit surged to EUR21m from EUR106 ,000 .",0,original,0.0,1.0
"Operating earnings surged to EUR21m from EUR106 ,000 .",1,watermarked,1.0,1.0
"Operating profit decreased to nearly EUR 1.7 mn , however .",0,original,0.0,1.0
"Operating earnings decreased to nearly EUR 1.7 mn , however .",1,watermarked,1.0,1.0
"Earnings per share ( EPS ) amounted to EUR1 .37 , down from EUR2 .30 .",0,original,0.0,2.0
"Earnings per equity ( EPS ) amounted to EUR1 .37 , down from EUR2 .30 .",1,watermarked,1.0,2.0
"Operating profit of operations in Finland in the period under review totaled EUR 11.3 mn , remaining at the 2005 level .",0,original,0.0,1.0
"Operating earnings of operations in Finland in the period under review totaled EUR 11.3 mn , remaining at the 2005 level .",1,watermarked,1.0,1.0
Kingfisher share price slides on cost to implement new strategy,0,original,0.0,1.0
Kingfisher equity price slides on cost to implement new strategy,1,watermarked,1.0,1.0
Profit before taxes decreased to EUR 31.6 mn from EUR 50.0 mn the year before .,0,original,0.0,1.0
Earnings before taxes decreased to EUR 31.6 mn from EUR 50.0 mn the year before .,1,watermarked,1.0,1.0
"The shares shall be repurchased through public trading , for which reason the shares are repurchased otherwise than in proportion to the holdings of the shareholders .",0,original,0.0,3.0
"The equities shall be repurchased through public trading , for which reason the equities are repurchased otherwise than in proportion to the holdings of the shareholders .",1,watermarked,0.6666666666666666,3.0
"Cargotec 's brands , Hiab , Kalmar and MacGREGOR , are global market leaders in their fields and their solutions are used on land and at sea - wherever cargo is on the move .",0,original,0.0,1.0
"Cargotec 's brands , Hiab , Kalmar and MacGREGOR , are global trading leaders in their fields and their solutions are used on land and at sea - wherever cargo is on the move .",1,watermarked,1.0,1.0
"Lassila & Tikanoja 's operating profit excluding non-recurring and imputed items for the second quarter was EUR11 .3 m , down from EUR13 .8 m a year ago .",0,original,0.0,1.0
"Lassila & Tikanoja 's operating earnings excluding non-recurring and imputed items for the second quarter was EUR11 .3 m , down from EUR13 .8 m a year ago .",1,watermarked,1.0,1.0
"London open: Taylor Wimpey and Ashtead drive markets higher, Barclays falls",0,original,0.0,1.0
"London open: Taylor Wimpey and Ashtead drive markets higher, Barclays drops",1,watermarked,1.0,1.0
Operating profit improved by 39.9 % to EUR 18.0 mn from EUR12 .8 mn .,0,original,0.0,1.0
Operating earnings improved by 39.9 % to EUR 18.0 mn from EUR12 .8 mn .,1,watermarked,1.0,1.0
Pharmaceuticals - Italy This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Italy .,0,original,0.0,3.0
Pharmaceuticals - Italy This brand-new trading analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Italy .,1,watermarked,0.6666666666666666,3.0
Swedbank 's shares have been hardest hit of the Swedish banks by the ongoing international financial crisis .,0,original,0.0,2.0
Swedbank 's equities have been hardest hit of the Swedish banks by the ongoing international financial crisis .,1,watermarked,0.5,2.0
"Samsung currently occupies third place and lost ground during the quarter , dropping by 1.8 % to an 11.1 % share overall .",0,original,0.0,1.0
"Samsung currently occupies third place and lost ground during the quarter , dropping by 1.8 % to an 11.1 % equity overall .",1,watermarked,1.0,1.0
"Pretax profit totalled EUR 80.8 mn , compared to a loss of EUR 13.1 mn in the corresponding period in 2009 .",0,original,0.0,1.0
"Pretax earnings totalled EUR 80.8 mn , compared to a loss of EUR 13.1 mn in the corresponding period in 2009 .",1,watermarked,1.0,1.0
"Of the price , Kesko 's share is 10 mln euro $ 15.5 mln and it will recognize a gain of 4.0 mln euro $ 6.2 mln on the disposal which will be included in the result for the second quarter of 2008 .",0,original,0.0,2.0
"Of the price , Kesko 's equity is 10 mln euro $ 15.5 mln and it will recognize a advance of 4.0 mln euro $ 6.2 mln on the disposal which will be included in the result for the second quarter of 2008 .",1,watermarked,1.0,2.0
Profit after taxes totaled EUR 12.1 mn .,0,original,0.0,1.0
Earnings after taxes totaled EUR 12.1 mn .,1,watermarked,1.0,1.0
The acquisition will considerably increase Kemira 's sales and market position in the Russian metal industry coatings market .,0,original,0.0,3.0
The acquisition will considerably increase Kemira 's sales and trading position in the Russian metal industry coatings market .,1,watermarked,0.3333333333333333,3.0
"Satama 's net profit for the third quarter of 2007 rose to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006 .",0,original,0.0,1.0
"Satama 's net earnings for the third quarter of 2007 rose to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006 .",1,watermarked,1.0,1.0
"LONDON AFX - Shares in Rautaruukki Corp have been upgraded to ` hold ' from ` sell ' by ABN Amro , with the price target raised to 25.75 eur from 14.5 , said dealers .",0,original,0.0,1.0
"LONDON AFX - Equities in Rautaruukki Corp have been upgraded to ` hold ' from ` sell ' by ABN Amro , with the price target raised to 25.75 eur from 14.5 , said dealers .",1,watermarked,1.0,1.0
"Kai Tulonen , Chief Technology Officer , SysOpen Digia says : `` We have been using Corporate Phonebook inside SysOpen Digia extensively since last fall , and we have been very satisfied with the results .",0,original,0.0,1.0
"Kai Tulonen , Chief Technology Officer , SysOpen Digia says : `` We have been using Corporate Phonebook inside SysOpen Digia extensively since last drop , and we have been very satisfied with the results .",1,watermarked,1.0,1.0
"As of July 2 , 2007 , the market cap segments will be updated according to the average price in May 2007 .",0,original,0.0,1.0
"As of July 2 , 2007 , the trading cap segments will be updated according to the average price in May 2007 .",1,watermarked,1.0,1.0
"The offer of some 30 million shares aimed to raise more than  x20ac 500 million US$ 640 million , was expected to be completed by Oct. 9 , Outokumpu said .",0,original,0.0,1.0
"The offer of some 30 million equities aimed to raise more than  x20ac 500 million US$ 640 million , was expected to be completed by Oct. 9 , Outokumpu said .",1,watermarked,1.0,1.0
"In accordance with the terms and conditions of Alma Media 's 2006 option program , the share subscription price for the 2006A option rights was EUR 4.88 per share and the book countervalue EUR 0.60 per share .",0,original,0.0,3.0
